id,loss
2118,1302.727434099246
2119,2041.0571844004876
2125,1561.3008405759176
2128,3427.6486118119046
2129,2507.768789806659
2132,2009.456780061894
2133,1962.2416294350926
2135,1224.9103553450516
2136,2032.1081549870553
2143,1852.8634533549455
2144,563.7860674447651
2145,3683.0106973033476
2152,12293.593183225348
2160,2642.36376656828
2166,1752.0233703952454
2169,1448.1862868277624
2170,2304.187722637487
2172,1712.4188805520591
2181,3228.18899183625
2183,2085.8924073159264
2185,5175.080505209501
2188,3187.0121359643845
2189,2374.263867976192
2194,5037.983792886417
2202,1532.2290509697152
2208,4552.561706249599
2227,2015.6814884515388
2230,8331.334525033577
2235,2128.7774316480113
2236,1578.2657479965671
2244,8469.606965147123
2248,1788.2974071488777
2252,1608.5587988047778
2254,2122.84717368878
2260,5808.337821198682
2263,1892.4771886138756
2274,1279.0732004062463
2277,1593.1820102874944
2279,8396.276764696242
2280,5950.580717115748
2283,3222.761729973252
2284,944.1927619799686
2288,5918.817376350718
2292,1735.6772070925851
2295,4995.854640125853
2296,1917.4717923628348
2299,2952.1882411816528
2315,5431.285891952752
2318,1551.0654295228055
2329,10014.515441696698
2337,1758.9242157800586
2340,1508.0232118834258
2342,2183.284103205692
2347,4238.497959398309
2349,4445.458829426143
2354,1576.2426824739869
2361,2509.6144957449055
2370,1287.8776718045701
2378,2023.4574120106327
2382,4904.575697767667
2387,1673.2265862470795
2389,1715.682010821396
2394,1898.9515271566247
2396,1628.2072064231422
2400,2679.7796626517475
2407,3703.0641176591075
2414,1180.719163984285
2415,2293.1815323635146
2421,2241.584646335164
2427,2002.089928994428
2428,2382.0015888804955
2430,3171.1014638145025
2435,2508.6950193586385
2445,7428.746257733979
2446,1659.5797778929307
2447,1752.2325819246018
2449,1827.6256367852018
2451,1756.7189611753977
2458,14385.235317619658
2462,9586.560872963439
2463,5775.438045400116
2467,2577.58397553159
2471,5698.751496550628
2475,3336.2150882055143
2478,3782.3405461332122
2483,4690.343359604182
2485,1585.2178398575106
2487,1398.4267560933963
2494,893.8049606384963
2497,1826.031521269301
2499,1774.1979666970371
2503,2239.302626285996
2513,2796.20372645502
2515,2324.357621594169
2522,1755.889213522464
2523,1997.7150222934818
2528,2996.6788806145123
2532,5088.319535946005
2536,1345.4895634786487
2538,2399.440629457629
2539,1463.0973195253473
2540,3018.7243324488577
2545,5205.135800990644
2548,1219.9425245840869
2549,1230.6879999078137
2553,2011.107432310111
2563,3943.8715195607087
2566,2271.4222710667573
2574,1700.4320126175824
2575,2688.4572198556143
2584,2159.2022759771676
2588,3121.4048375913067
2589,956.9845065280232
2592,1860.1050619309053
2596,1605.8450343414636
2598,1747.9570112625975
2602,1310.1277534153576
2603,2125.786301717511
2607,1930.1134149030784
2609,1595.2486752488696
2611,5554.469042061014
2627,1916.7806695448965
2628,1878.861671773198
2630,3751.1574489282243
2633,1803.102165808161
2636,7981.899049927178
2640,1268.7915254187237
2641,1311.9328850053967
2657,5246.17836528034
2659,1154.4584619667878
2662,1473.1376094902553
2663,1827.3087689668569
2667,2093.7550167964678
2670,1052.9833658524208
2682,2289.5400859136403
2694,4340.7532536338895
2699,4908.428263839264
2700,4394.046206351698
2703,5867.138700424132
2708,3200.6430419251687
2714,1088.516733994099
2725,1503.7272737230032
2726,1603.2734925872667
2727,1510.8676023986686
2732,2792.3514149123566
2733,9232.782449858334
2736,5779.525623588017
2745,2943.6498671973004
2760,1627.0506888638006
2764,1786.2721441812241
2765,5884.746469576894
2766,822.6746554176467
2775,1335.2883807101832
2783,1494.0377739135618
2784,1513.601862920041
2786,1533.5318372060187
2801,1328.7928158462134
2803,1732.657489406551
2813,5544.966990658622
2815,6987.632906758602
2816,2262.114847898767
2818,3381.513856420656
2819,3302.641555068324
2822,1463.5097802469243
2825,2409.026232668825
2826,2034.5231783403888
2830,2502.555883386438
2834,1944.2602215338022
2835,4825.383649448199
2856,2547.6075516401274
2873,7096.952088305204
2886,5262.648497421205
2892,3442.12996546926
2896,1444.0030164372583
2897,1493.57702325995
2899,2658.109230535374
2901,1458.9859866860368
2909,6365.892727712429
2914,2283.182488300267
2915,1144.2068893193625
2916,3643.3026781076974
2919,963.2937781616699
2926,2490.3274575946657
2927,2032.210350670673
2933,1925.4628619268578
2934,2931.861262642232
2941,1734.8294607583118
2942,3113.1607820971612
2946,2910.1882161459034
2949,1651.7426746764122
2952,2339.075498897025
2957,11254.301654707773
2962,1843.6244580178266
2963,1572.9209364697203
2965,2414.966527025576
2966,4875.5442968980415
2971,3074.183611603852
2975,893.8049606384963
2979,1436.8319705093902
2985,10319.370146818972
2995,2959.381413483247
2996,1591.2877467139974
3001,6354.4144680943045
3007,1999.0738633334038
3008,1197.7479815530023
3014,3317.7276879154974
3017,9972.562827695436
3021,1691.9745965536663
3025,2099.967021981187
3026,1560.8404204663198
3034,1923.560697094277
3035,2207.934841955049
3044,3612.2941196512193
3046,3335.530003807839
3047,5716.8002783492575
3057,1496.9585358204197
3059,5188.8786310050655
3063,5011.356252042663
3065,1716.9571699271623
3067,3344.778628437246
3069,2160.720146202147
3076,4235.409982439628
3086,1702.9356677163662
3088,2682.9055992728495
3090,1385.6216607809213
3096,3718.440192557065
3100,1106.5606461810119
3102,2626.90720252127
3103,2571.1480051024264
3107,1773.4092838540334
3118,2658.6232481472507
3120,4316.678292174348
3123,2790.0212519183547
3128,1488.3199931707247
3132,1834.7237661636786
3140,2255.603609733053
3152,3795.592165786291
3165,4290.210253755801
3183,1464.8567371687475
3190,1389.2018245354504
3197,1708.4930779247404
3201,1545.9406638169576
3203,1886.6573544316639
3214,2860.9960048031508
3219,3045.7421904233693
3220,1774.8278723957726
3221,4465.602456300826
3229,2035.329005736282
3234,1183.873928788218
3235,3520.8859322649737
3240,1624.4109360858304
3241,1823.8010947093464
3249,1951.124342538035
3254,1405.5275537083417
3264,3081.42148807131
3266,2379.486529396529
3270,1525.582412788849
3282,1754.9065898662545
3285,1683.718644107129
3289,1624.7765941059433
3291,1495.5366269341248
3295,1519.6257362578865
3299,1007.240167644056
3302,1278.765080416902
3303,6305.503850789707
3308,2780.5425311318777
3309,3029.536193116106
3324,2880.605475238241
3327,7194.2784276571065
3330,4494.977318921468
3335,1554.022232969221
3339,3116.144497786847
3340,2439.992568769041
3343,1433.5175971590934
3350,3199.2634876948314
3353,2320.155921277526
3356,10360.993973163027
3361,3496.477880901101
3368,980.4595059903362
3376,1541.0079391154843
3381,1591.1914356304792
3383,4833.232258241671
3397,3937.142597488168
3403,2282.474604561368
3405,1829.823763387666
3410,1658.7696590826815
3412,3631.899279743844
3416,3310.349670582744
3417,1447.8904642941682
3423,2259.4007113748876
3427,4911.648758749594
3435,4169.785044323319
3439,1490.4195437834683
3441,3095.5556915103225
3450,1434.149979629632
3453,1851.4310013504403
3454,1738.4004078822884
3458,9727.124486622479
3459,1858.845309770337
3467,4098.450829150237
3469,4775.516191867139
3477,860.9434163121274
3478,9329.21946715325
3482,1520.0793293118088
3484,4923.184052084818
3506,2353.073437476699
3515,5632.904684453136
3522,7179.457246162024
3523,1689.306338490692
3526,1348.4966941123753
3532,1558.4058156330843
3534,2286.306041098556
3537,1399.4731909550856
3539,1168.2370163310436
3542,4265.8999447325405
3545,1438.5495862945434
3552,1605.482465727701
3554,1447.263554034374
3573,2232.912024266436
3576,1584.570066528663
3577,3538.202619747907
3580,1607.6275647227892
3583,1593.4452788769852
3584,1522.7825957735772
3609,1200.6069668289235
3613,4969.468205867041
3623,2221.4649743348177
3624,2459.9719862960264
3638,7676.53504334885
3642,2281.190907214107
3643,2297.4193989728315
3647,1774.3276376305594
3653,2375.6182321934098
3654,4301.051647519174
3656,2109.1372851477454
3658,1146.7523132875267
3659,3798.0972742157605
3663,8692.557747358624
3664,4373.105013527932
3666,721.3008978310772
3681,2156.5162191503523
3689,3413.612033753639
3694,4772.916739358896
3695,1687.9816331570669
3699,1780.0475153363807
3701,2514.102968868074
3704,4920.578192009679
3721,1569.744624393816
3726,3508.389137211868
3727,2995.768835363305
3729,2125.1172516736165
3731,5399.195976838632
3738,1729.3231691669414
3740,2970.9511688293105
3744,1869.49302065102
3757,1375.4585575611504
3758,1481.0419450351606
3778,1610.0112422110806
3781,4530.027885640587
3790,8677.59701065234
3796,1130.9238316446128
3798,10921.599338741717
3804,1421.8353897607856
3813,1485.995550537612
3814,1367.321675139143
3815,2604.7028023937596
3818,2423.287478457365
3823,2494.2323677777313
3826,6075.342217689013
3831,1848.2713782230062
3834,4643.445003566739
3835,2720.5704379329213
3849,2759.993576070781
3850,3476.874747729736
3855,1887.2534151754508
3864,2715.1905855018895
3867,1534.792907133535
3871,1661.6168341845241
3879,1718.7439432364013
3880,2723.6483842044154
3882,3462.825061752621
3884,8798.43996614228
3893,1721.1993288299368
3895,2384.884692378997
3901,1795.6488508839986
3903,1265.4370126274114
3913,2026.1634949778963
3921,2227.8810527603127
3929,3055.5717475112306
3947,1395.4207015611566
3962,1958.126816652469
3963,1136.8514234117572
3966,1726.241531329933
3975,1976.7124931303442
3976,5533.577897699929
3977,2708.412058114308
3978,1675.1363878473549
3979,1213.339492035058
3983,2209.9602091427864
3985,865.9949823889382
3989,9233.305657730698
3992,2755.8392466092823
3995,2487.0330956989947
4008,3424.315343176499
4013,2254.2762476384833
4029,2490.8534872962114
4035,2449.2385907414186
4040,2460.6947254059587
4048,1014.1019063004019
4060,1895.2212964168666
4066,1394.6544905556136
4075,1280.022665891935
4079,3131.690097108232
4083,2005.9207353389081
4091,2344.2899284093814
4092,9199.341671891443
4093,2013.445642766807
4098,3904.004768892138
4108,1341.15627911897
4109,976.8078496434539
4110,4661.85289486334
4116,2512.372046611647
4129,1695.8006553739303
4130,3315.1323737851344
4140,2676.9023254800504
4146,1796.2920366891315
4150,4371.178425791975
4151,8302.866217708735
4153,1560.5704294771958
4169,7160.155298094209
4170,3092.6564145084817
4179,1788.2832074123169
4183,4542.965530839065
4188,2874.407839799552
4190,1713.3622479858402
4193,1873.5789678548897
4201,7955.56146900143
4205,1621.22276495223
4210,2922.290626282263
4226,2619.4459556746165
4229,1738.2060736364965
4241,2918.1909446804807
4242,1963.7416562369604
4257,4347.4786277295
4258,1006.5742156613876
4260,2921.6016193018727
4263,3591.1908160357443
4267,1066.4715851570572
4273,1690.7168340444002
4274,2029.6360128139095
4277,1964.7800012499538
4281,1846.9173814957503
4283,4375.516378775233
4293,3296.590143775646
4294,1592.3340092157375
4305,3097.995064751958
4307,3431.2336832292344
4318,2612.8960035981745
4325,2321.2500978198086
4327,6123.759727796955
4332,1677.6323446466808
4335,3934.4276842823433
4336,4351.715625740812
4337,868.4776105345046
4339,5860.5728450649
4343,1644.7674739266804
4346,1131.320275720715
4348,1945.4441789016987
4350,5376.5579339549895
4358,2829.8456819391245
4359,2086.433002291176
4363,2417.23475445605
4366,4664.12087217211
4374,1680.3384505231047
4375,2410.2464583584747
4377,1064.6797770232813
4393,3813.1443956451385
4395,4162.859424936801
4400,1218.7801812405849
4402,8459.754854547351
4404,7735.748979280575
4415,2388.435932643654
4418,2844.442667454546
4422,1674.5869858177268
4430,1530.0829764541627
4432,1891.6794071578654
4433,1475.8808357913115
4435,5326.036850843686
4438,2043.1530735649285
4444,2375.2208161225067
4447,2788.7967075126444
4451,4231.588654576515
4452,2056.601268093627
4457,1735.6829847966019
4459,4855.801864045429
4469,1482.3140746620863
4471,9800.426012831495
4486,973.2366389929998
4488,2919.782331613012
4510,1182.5110266242182
4515,1476.2435762010628
4527,10143.536140461794
4530,1435.3599060110141
4534,1478.750678890362
4535,3996.9108670266464
4536,1811.9931086637635
4548,3157.319385065495
4549,1763.1534087556659
4551,7700.9472737657725
4556,3389.9110561324133
4559,839.0387360092587
4564,2127.154445849526
4570,3686.970522383676
4575,6695.8794350986145
4584,2580.907885137423
4585,3514.9243586515813
4591,1573.7257822238414
4592,2352.043287755354
4593,1843.4273251155278
4594,1499.355725927626
4598,1018.8218053418834
4607,2951.1573218190474
4608,1313.5987979193103
4620,2300.4451406126036
4621,3253.5335265113536
4625,3734.6929292776463
4635,5071.68812155102
4638,4575.920900861711
4652,2494.508260440447
4657,6721.813300167974
4658,1874.0186396572517
4666,5950.808622589349
4672,1430.2998869850996
4676,8226.944037550069
4680,1487.2415532093498
4681,6394.012812320393
4683,3437.7774971736912
4684,1780.7018327028197
4689,2759.8422119479733
4690,11040.44263430606
4692,2687.179186301796
4697,2032.2160624097435
4700,1846.3081095303637
4705,15363.440122438557
4721,2077.3065500914104
4726,2078.159788289191
4729,1331.7333456188553
4731,5489.895738239463
4736,2733.7418026495156
4739,2100.37228322369
4740,1644.9375272870654
4753,1260.6650143476636
4754,2265.052237168782
4755,5370.526502751711
4756,1248.7069303679798
4759,1856.6625515380913
4764,1686.8606097311513
4771,3111.3401114123
4772,2214.159066581555
4776,926.8888151264488
4780,2564.0156105581796
4784,1810.2832556480996
4786,1833.3986065897777
4787,3622.610534867417
4789,1173.9051529197375
4794,1808.449462863809
4800,2590.942109223142
4807,3401.646677946956
4813,6732.461462910341
4818,2934.5168416718757
4823,15652.84153100363
4824,1755.1319611487525
4829,2362.389324051977
4830,956.9845065280232
4835,2147.382239451041
4844,1556.5338058937086
4845,2490.200957886692
4846,2757.77582313765
4847,1127.5679516415223
4854,3244.562599921097
4857,3158.117956682825
4861,999.2781964418273
4863,1398.1948571839575
4866,3416.821120052529
4869,3239.9049700946493
4871,1940.5650813685954
4872,2558.8081775157602
4875,2248.3626367247084
4877,6949.634688915206
4878,1480.8298568807527
4885,2166.403319049211
4886,1109.7512008093943
4888,5076.677458134519
4890,2046.3039880551244
4896,1171.5051717919616
4899,3140.5501974137846
4913,875.8538095669004
4916,1700.1912767203596
4920,5853.894111349379
4925,2052.6069824050237
4934,1911.1173978605416
4941,3494.5034465639233
4946,2217.5913048680072
4954,2967.0879613305656
4956,1351.40512470234
4958,8080.402417158249
4965,1373.491881722365
4966,1423.1150044476008
4970,3227.7351762406306
4977,2467.1801475482507
4980,2241.1327795195834
4984,2338.363554343345
4995,1407.500984209349
4997,3311.444754785894
4999,1921.035187703416
5005,3537.622622978085
5011,2742.9941996017756
5015,2627.84847164594
5016,1952.0555167129976
5019,2654.011100451874
5024,2391.5095176168816
5030,2171.3953457426414
5031,2322.255457046038
5034,2292.9619130210685
5047,12943.82934865374
5048,2708.3489254112
5052,1784.078193255559
5061,2269.59037333265
5062,5828.055785655833
5067,4721.814268489377
5068,3529.1208813604408
5077,1159.016706931458
5079,1456.4825227295191
5090,4449.09948970083
5094,1992.4681274408542
5103,2308.0814021079086
5104,860.3661865804014
5106,1955.7789022311981
5107,2050.7305673040405
5110,1744.468123579186
5114,2485.2816660563053
5116,7119.208387639806
5121,8721.96351994128
5122,2251.962744378468
5124,1417.8285596094504
5132,5090.208752005023
5133,1923.020779394728
5138,3413.6152590141037
5143,3342.6785298184377
5153,2271.825440039604
5154,2205.035344212362
5155,1024.4812246158103
5160,2005.9145670191938
5169,4257.672580697818
5172,2507.9766453603097
5173,2845.04342334374
5179,1418.061115493402
5182,3318.4667242762976
5187,1247.2819723479133
5192,4142.731703824695
5211,2058.1380124303
5213,3595.768532003874
5219,1232.8052967220829
5225,2688.59363119004
5226,1563.4226245360649
5227,4584.793902794867
5228,1946.9451629977086
5239,2998.1722723234902
5241,1601.7164424571558
5244,2250.7478701647537
5248,4989.409851307747
5260,1516.4211832311564
5266,1350.4546333535577
5273,1530.3010018458288
5280,9001.519568754133
5298,3921.0742424305104
5300,1497.8714159628892
5306,3220.402278266152
5307,1593.8366829676283
5311,4470.785606331709
5316,1536.8891779452954
5323,1051.649262051541
5332,1800.3926101166037
5336,2081.142494718827
5338,1318.452493883349
5342,3064.1113424416662
5347,1929.385605700603
5355,4441.128358218448
5357,2775.977215789439
5362,1875.0743756830793
5363,1083.1538524131092
5364,1389.4078084814114
5366,3401.407910715572
5374,5185.114109703342
5375,951.4159672209412
5379,3047.253794876359
5380,1849.725042253595
5383,1036.2964095231534
5385,1384.0996167978167
5390,1259.339641950794
5393,5675.495513773478
5398,2325.3795604569227
5411,2809.815313799254
5414,895.5410777545101
5429,1427.7685237757535
5432,10578.531466687155
5436,1333.0526332385025
5437,4289.581465020167
5439,1308.9975978796308
5440,2842.6390846708596
5449,1937.8622868754198
5458,1526.7815410923808
5460,1503.7899336225585
5462,1695.4358389068918
5463,3378.9283355548423
5465,2797.4335134620937
5467,2976.5636120140925
5475,2691.7854465523724
5483,2070.7922761452587
5485,1296.7952332338234
5489,1402.4503298249604
5493,3120.834394524075
5497,793.5460950040303
5501,1705.0290200611698
5506,1431.3085196943223
5507,1530.554010798402
5510,2790.6463630206194
5524,5404.556033305026
5531,1423.1729708424903
5542,4984.064505912287
5543,1691.2514813314272
5544,3674.3512692157906
5552,1583.1581851877347
5560,2716.65978851876
5563,4385.262548092519
5573,2710.0342103628836
5579,1137.745181499266
5584,2590.446933362069
5585,8154.408393051272
5594,2084.169110700089
5595,2531.5171853212623
5597,2095.607971511638
5598,1550.296984592095
5604,1970.3181040751388
5606,1138.294067141774
5610,1017.5096555204731
5615,5786.468106505466
5631,1617.9157131891373
5637,1286.2531571139043
5646,1866.8708216756256
5656,3284.3108927522403
5658,9628.071886537757
5666,1901.5257829778275
5668,2021.1153841063144
5673,1420.68499805599
5680,1556.5569226258776
5691,3538.4347557942833
5692,6417.05130943774
5693,2235.9701012660407
5697,2392.5993397888874
5698,2061.2342651199624
5700,1861.7470441295777
5704,2264.6766360005377
5705,1671.360138497855
5707,2158.6270263721763
5710,1506.8203708913059
5716,1058.5190846937833
5720,1584.9793933170267
5722,1855.4243849432987
5727,1736.036086034644
5733,1783.0587485747292
5737,2552.073835446188
5742,4323.0416247768535
5747,1581.1645269061764
5760,2630.097778486968
5774,2168.8646660416966
5788,4906.967011993124
5796,2291.0869022815195
5797,1572.335786093386
5800,3398.275622877952
5812,3989.406756820518
5814,1325.0934338052193
5818,1374.2876683824131
5819,4490.020173876601
